Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Month,DayOfWeek,is_outlier
2016-11-02,21115,53372,FU5,A8OCS,2.0,7.44,2016-11,Wednesday,False
2016-11-02,21115,53372,LSD,GHG1T,1.0,3.44,2016-11,Wednesday,False
2016-11-02,21115,53372,FEW,62RSL,1.0,5.87,2016-11,Wednesday,False
2016-11-02,21115,53372,9ZX,LJ26I,2.0,41.67,2016-11,Wednesday,False
2016-11-02,21115,53372,9ZX,9Y7M0,2.0,26.1,2016-11,Wednesday,False
2016-11-02,21115,53372,TW8,HMT2R,1.0,2.06,2016-11,Wednesday,False
2016-11-02,21115,53372,SFC,4N1YK,1.0,2.11,2016-11,Wednesday,False
2016-11-02,9048,53373,1L6,V95C2,1.0,22.79,2016-11,Wednesday,False
2016-11-02,14228,53374,C8Z,ERTYE,1.0,15.62,2016-11,Wednesday,False
2016-11-02,14228,53374,Q4N,BDVOW,1.0,7.12,2016-11,Wednesday,False
2016-11-02,21410,53375,SFC,AM6EH,1.0,2.86,2016-11,Wednesday,False
2016-11-02,10497,53376,SIM,TVBRY,1.0,19.56,2016-11,Wednesday,False
2016-11-02,7979,53377,2ML,3SZO0,1.0,9.4,2016-11,Wednesday,False
2016-11-02,7979,53377,N8U,M6J9W,1.0,7.43,2016-11,Wednesday,False
2016-11-02,7979,53377,JPI,E7POD,1.0,10.85,2016-11,Wednesday,False
2016-11-02,7979,53377,F9B,ZD3Z4,1.0,13.98,2016-11,Wednesday,False
2016-11-02,18347,53378,N8U,QGK3S,1.0,5.69,2016-11,Wednesday,False
2016-11-02,11456,53379,U5F,PLRJA,1.0,4.19,2016-11,Wednesday,False
2016-11-02,15374,53380,Q4N,J4J6E,1.0,23.88,2016-11,Wednesday,False
2016-11-02,12888,53381,OXH,9LQGA,1.0,12.63,2016-11,Wednesday,False
2016-11-02,12888,53381,6BZ,KMUZS,1.0,94.75,2016-11,Wednesday,True
2016-11-02,12888,53381,01F,CTQEH,1.0,8.88,2016-11,Wednesday,False
2016-11-02,12888,53381,6BZ,WUVRD,2.0,98.93,2016-11,Wednesday,True
2016-11-02,12888,53381,N8U,QGK3S,1.0,5.69,2016-11,Wednesday,False
2016-11-02,12888,53381,IEV,Z0NZL,1.0,2.28,2016-11,Wednesday,False
2016-11-02,12888,53381,LPF,CYAX0,1.0,3.68,2016-11,Wednesday,False
2016-11-02,16232,53382,C3R,9FQBN,1.0,24.06,2016-11,Wednesday,False
2016-07-16,14503,35023,H15,CLUON,1.0,4.09,2016-07,Saturday,False
2016-11-02,16517,53383,XG4,NZY1K,1.0,5.93,2016-11,Wednesday,False
2016-11-02,16271,53384,56W,Q3X2V,1.0,1.75,2016-11,Wednesday,False
2016-11-02,16771,53385,FZT,HF1O9,1.0,8.45,2016-11,Wednesday,False
2016-11-02,15984,53386,DMA,MG35W,1.0,12.5,2016-11,Wednesday,False
2016-11-02,11420,53387,N5F,7IE9S,1.0,8.38,2016-11,Wednesday,False
2016-11-02,11420,53387,2LA,6ED7U,1.0,5.32,2016-11,Wednesday,False
2016-11-02,10764,53388,8HU,HT9WP,2.0,28.74,2016-11,Wednesday,False
2016-11-02,10764,53388,OBD,AODVY,1.0,13.14,2016-11,Wednesday,False
2016-11-02,10764,53388,6BZ,3YDVF,2.0,63.54,2016-11,Wednesday,False
2016-11-02,6251,53389,N8U,ZDSYK,1.0,2.17,2016-11,Wednesday,False
2016-11-02,9853,53390,LSD,0ZPT1,1.0,24.87,2016-11,Wednesday,False
2016-11-02,9853,53390,VQD,XOII4,1.0,6.03,2016-11,Wednesday,False
2016-11-02,9853,53390,2ML,BUW1J,1.0,1.88,2016-11,Wednesday,False
2016-11-02,10572,53391,U5F,58LSB,2.0,3.3,2016-11,Wednesday,False
2016-11-02,10572,53391,8HU,NBRSF,2.0,18.36,2016-11,Wednesday,False
2016-11-02,10572,53391,R6E,DLFQW,1.0,4.49,2016-11,Wednesday,False
2016-11-02,19004,53392,LPF,PVV3O,1.0,35.79,2016-11,Wednesday,False
2016-11-02,19004,53392,9ZX,I46EJ,1.0,8.4,2016-11,Wednesday,False
2016-11-02,19004,53392,OXH,XJUD6,1.0,6.23,2016-11,Wednesday,False
2016-11-02,19004,53392,9ZX,9Y7M0,1.0,13.05,2016-11,Wednesday,False
2016-11-02,17672,53393,FDS,DGPZK,1.0,10.15,2016-11,Wednesday,False
2016-11-02,12615,53394,JPI,S4HQP,1.0,1.89,2016-11,Wednesday,False
2016-07-16,21390,35024,0H2,ABFD7,1.0,5.04,2016-07,Saturday,False
2016-11-02,20299,53395,BR0,NIXNF,1.0,22.82,2016-11,Wednesday,False
2016-11-02,14915,53396,O38,BEXHX,1.0,1.97,2016-11,Wednesday,False
2016-11-02,14915,53396,R6E,K0NDO,1.0,4.23,2016-11,Wednesday,False
2016-11-02,14915,53396,X52,M1R4J,1.0,17.55,2016-11,Wednesday,False
2016-11-02,14915,53396,R6E,DUV2Y,1.0,8.12,2016-11,Wednesday,False
2016-11-02,14915,53396,TW8,JW4BR,1.0,2.11,2016-11,Wednesday,False
2016-11-02,14915,53396,R6E,DUWYY,1.0,4.19,2016-11,Wednesday,False
2016-11-02,14915,53396,R6E,4Z2VP,1.0,10.61,2016-11,Wednesday,False
2016-11-02,14915,53396,Q4N,VXH0U,1.0,6.24,2016-11,Wednesday,False
2016-11-02,13395,53397,FEW,83SE2,1.0,8.32,2016-11,Wednesday,False
2016-11-02,13395,53397,JPI,ABF3R,1.0,1.82,2016-11,Wednesday,False
2016-11-02,11338,53398,IEV,8LANJ,2.0,14.0,2016-11,Wednesday,False
2016-07-16,17974,35025,FZT,I1AQP,1.0,2.33,2016-07,Saturday,False
2016-11-02,14878,53399,C8Z,NKEJZ,1.0,12.75,2016-11,Wednesday,False
2016-11-02,14878,53399,1L6,NK7S7,1.0,4.94,2016-11,Wednesday,False
2016-11-02,12720,53400,29A,RBNO8,1.0,8.65,2016-11,Wednesday,False
2016-11-02,16308,53401,R6E,YIM6C,1.0,8.65,2016-11,Wednesday,False
2016-11-02,19434,53402,R6E,4R4F9,1.0,6.07,2016-11,Wednesday,False
2016-11-02,19434,53402,29A,0PW5H,1.0,11.87,2016-11,Wednesday,False
2016-07-16,1477,35026,P42,41AOW,1.0,6.82,2016-07,Saturday,False
2016-11-02,7550,53403,L9F,5VLRF,1.0,16.56,2016-11,Wednesday,False
2016-11-02,7550,53403,C8Z,M3T80,1.0,12.32,2016-11,Wednesday,False
2016-11-02,15299,53404,J4R,X5ZQ2,1.0,5.04,2016-11,Wednesday,False
2016-11-02,10753,53405,AEB,UMRZC,1.0,5.38,2016-11,Wednesday,False
2016-07-05,13537,33093,J4R,A9P11,1.0,6.92,2016-07,Tuesday,False
2016-07-16,15032,35027,2ML,5IT1P,1.0,8.12,2016-07,Saturday,False
2016-07-16,15032,35027,C8Z,NKEJZ,1.0,10.88,2016-07,Saturday,False
2016-11-02,14189,53406,29A,IFUHU,1.0,10.61,2016-11,Wednesday,False
2016-11-02,12740,53407,2O0,UCK6F,1.0,9.93,2016-11,Wednesday,False
2016-11-02,12740,53407,SFC,AM6EH,1.0,2.86,2016-11,Wednesday,False
2016-11-02,20843,53408,0H2,K8EHH,1.0,5.73,2016-11,Wednesday,False
2016-11-02,20843,53408,LSD,U47J1,1.0,8.98,2016-11,Wednesday,False
2016-11-02,20843,53408,H15,1FA7D,1.0,9.0,2016-11,Wednesday,False
2016-11-02,15575,53409,N8U,UNJKW,1.0,2.11,2016-11,Wednesday,False
2016-11-02,19194,53410,SKG,EE1JA,1.0,12.25,2016-11,Wednesday,False
2016-11-02,17354,53411,FEW,T619A,1.0,17.33,2016-11,Wednesday,False
2016-11-02,17354,53411,B93,P1T5K,1.0,16.02,2016-11,Wednesday,False
2016-11-02,4226,53412,T80,C3R9E,1.0,6.21,2016-11,Wednesday,False
2016-11-02,4226,53412,TW8,0YO25,1.0,1.68,2016-11,Wednesday,False
2016-11-02,21098,53413,XG4,AHAE7,1.0,4.71,2016-11,Wednesday,False
2016-11-02,21098,53413,BR0,XEP2E,1.0,21.75,2016-11,Wednesday,False
2016-11-02,18964,53414,DJI,6T54B,1.0,31.24,2016-11,Wednesday,False
2016-11-02,18964,53414,SIM,GW22J,1.0,35.43,2016-11,Wednesday,False
2016-11-02,10529,53415,SFC,FL9TA,1.0,2.31,2016-11,Wednesday,False
2016-11-02,10529,53415,SFC,J55IZ,1.0,2.36,2016-11,Wednesday,False
2016-11-02,17853,53416,N8U,JJLXQ,1.0,5.04,2016-11,Wednesday,False
2016-11-02,17853,53416,0H2,BCE9N,1.0,7.63,2016-11,Wednesday,False
2016-11-02,17853,53416,1L6,PQ5EZ,1.0,11.23,2016-11,Wednesday,False
2016-11-02,16598,53417,MTR,8BJQ1,1.0,3.85,2016-11,Wednesday,False
2016-11-03,17306,53418,H8O,3CEPQ,2.0,5.43,2016-11,Thursday,False
2016-11-03,17306,53418,SJS,WMIC0,2.0,129.47,2016-11,Thursday,True
2016-11-03,17306,53418,XG4,0121I,1.0,2.03,2016-11,Thursday,False
2016-11-03,17306,53418,FWN,T127S,3.0,47.98,2016-11,Thursday,False
2016-11-03,18971,53419,8H8,VKMQ4,1.0,2.78,2016-11,Thursday,False
2016-11-03,18971,53419,N8U,UNJKW,1.0,2.11,2016-11,Thursday,False
2016-11-03,15927,53420,8HU,X59YE,1.0,17.54,2016-11,Thursday,False
2016-11-03,15927,53420,U5F,ZHY6C,1.0,2.03,2016-11,Thursday,False
2016-11-03,15927,53420,FU5,EKU0B,1.0,30.77,2016-11,Thursday,False
2016-11-03,15927,53420,6BZ,4SPDG,1.0,96.9,2016-11,Thursday,True
2016-11-03,15927,53420,69K,C7BXU,1.0,6.07,2016-11,Thursday,False
2016-11-03,15927,53420,JPI,S4HQP,1.0,1.89,2016-11,Thursday,False
2016-11-03,12577,53421,PBV,L3FA8,1.0,34.38,2016-11,Thursday,False
2016-11-03,13209,53422,FU5,UIANJ,1.0,8.05,2016-11,Thursday,False
2016-11-03,13209,53422,LPF,W85U8,2.0,10.5,2016-11,Thursday,False
2016-11-03,13209,53422,Q4N,K67NA,1.0,24.32,2016-11,Thursday,False
2016-11-03,13650,53423,ILF,5TPXK,2.0,4.28,2016-11,Thursday,False
2016-11-03,13650,53423,FEW,NBF18,1.0,13.77,2016-11,Thursday,False
2016-11-03,18761,53424,0H2,CZUZX,1.0,6.54,2016-11,Thursday,False
2016-11-03,18761,53424,Q4N,53F9W,1.0,4.19,2016-11,Thursday,False
2016-11-03,15712,53425,IEV,8KQ9S,3.0,19.14,2016-11,Thursday,False
2016-11-03,15712,53425,LPF,NFEKU,1.0,40.59,2016-11,Thursday,False
2016-11-03,15712,53425,OXH,7LJOW,3.0,7.2,2016-11,Thursday,False
2016-11-03,15712,53425,N8U,JE62Y,2.0,10.8,2016-11,Thursday,False
2016-11-03,18717,53426,P42,FDWV0,1.0,10.29,2016-11,Thursday,False
2016-11-03,21128,53427,SJS,754HG,1.0,4.88,2016-11,Thursday,False
2016-11-03,21128,53427,SJS,G6DAV,2.0,2.7,2016-11,Thursday,False
2016-11-03,15918,53428,Q4N,967JZ,1.0,12.48,2016-11,Thursday,False
2016-11-03,17034,53429,LPF,BDD5Z,2.0,13.5,2016-11,Thursday,False
2016-11-03,17034,53429,U5F,VHZUD,2.0,5.43,2016-11,Thursday,False
2016-11-03,17034,53429,QCG,M4TM4,1.0,11.04,2016-11,Thursday,False
2016-11-03,17034,53429,01F,BLH3I,2.0,5.73,2016-11,Thursday,False
2016-11-03,17034,53429,FU5,29DS1,3.0,28.02,2016-11,Thursday,False
2016-11-03,17524,53430,0H2,ABFD7,1.0,5.38,2016-11,Thursday,False
2016-11-03,17524,53430,FEW,MXDHL,1.0,23.25,2016-11,Thursday,False
2016-11-03,17524,53430,QCG,M4TM4,1.0,11.04,2016-11,Thursday,False
2016-11-03,17524,53430,FZT,KZOT8,2.0,10.23,2016-11,Thursday,False
2016-11-03,17524,53430,N8U,UNJKW,2.0,4.23,2016-11,Thursday,False
2016-11-03,17524,53430,JKC,6GQQF,1.0,6.12,2016-11,Thursday,False
2016-11-03,15741,53431,EKM,ML051,6.0,144.82,2016-11,Thursday,True
2016-11-03,15741,53431,LPF,N1PEK,2.0,10.3,2016-11,Thursday,False
2016-11-03,15741,53431,0H2,51OBI,2.0,13.5,2016-11,Thursday,False
2016-11-03,15741,53431,01F,RVG1H,1.0,1.68,2016-11,Thursday,False
2016-11-03,15741,53431,U5F,UHKW8,2.0,3.44,2016-11,Thursday,False
2016-11-03,15741,53431,EKM,W14J3,2.0,5.29,2016-11,Thursday,False
2016-11-03,15741,53431,1VL,OVUQX,1.0,17.84,2016-11,Thursday,False
2016-11-03,15741,53431,XG4,V0O35,1.0,5.19,2016-11,Thursday,False
2016-11-03,17009,53432,OQA,DWJC4,1.0,12.87,2016-11,Thursday,False
2016-11-03,17009,53432,IEV,NOQTN,4.0,11.18,2016-11,Thursday,False
2016-11-03,13360,53433,U5F,3AIM5,1.0,1.94,2016-11,Thursday,False
2016-11-03,13360,53433,8HU,2VWI7,1.0,20.64,2016-11,Thursday,False
2016-11-03,13360,53433,8HU,9YGOS,1.0,12.09,2016-11,Thursday,False
2016-11-03,17912,53434,FU5,SJ0ZD,2.0,2.37,2016-11,Thursday,False
2016-11-03,17912,53434,OXH,CAJD4,1.0,7.32,2016-11,Thursday,False
2016-11-03,17912,53434,N8U,QGK3S,1.0,5.69,2016-11,Thursday,False
2016-11-03,17912,53434,LPF,DP4O9,1.0,16.56,2016-11,Thursday,False
2016-11-03,17912,53434,01F,OJS5N,2.0,51.82,2016-11,Thursday,False
2016-11-03,10165,53435,N8U,UNJKW,1.0,2.11,2016-11,Thursday,False
2016-11-03,16680,53436,XG4,07OCK,1.0,4.98,2016-11,Thursday,False
2016-11-03,16680,53436,JKC,0TLU5,5.0,5.62,2016-11,Thursday,False
2016-11-03,11090,53437,EKM,EG9SP,2.0,6.52,2016-11,Thursday,False
2016-11-03,11090,53437,LPF,TJ07D,2.0,11.64,2016-11,Thursday,False
2016-11-03,11090,53437,U5F,UHKW8,2.0,3.45,2016-11,Thursday,False
2016-11-03,21247,53438,N8U,IQYAY,1.0,10.98,2016-11,Thursday,False
2016-11-03,21247,53438,FEW,3PPKR,1.0,5.32,2016-11,Thursday,False
2016-07-16,15925,35028,JI5,TD3DD,8.0,2.17,2016-07,Saturday,False
2016-11-03,14950,53439,O38,VRHZF,1.0,2.88,2016-11,Thursday,False
2016-11-03,18990,53440,R6E,Y1JBL,1.0,6.81,2016-11,Thursday,False
2016-11-03,15601,53441,D6J,U9ZG4,2.0,43.88,2016-11,Thursday,False
2016-11-03,17922,53442,EPM,DFPBD,2.0,3.0,2016-11,Thursday,False
2016-11-03,17980,53443,U5F,878W8,3.0,3.84,2016-11,Thursday,False
2016-07-16,15570,35029,HVP,XEYW9,1.0,14.8,2016-07,Saturday,False
2016-11-03,18834,53444,8HU,20XCP,1.0,15.83,2016-11,Thursday,False
2016-11-03,12381,53445,X52,QLA1L,1.0,5.59,2016-11,Thursday,False
2016-11-03,16099,53446,HVP,PQHSC,1.0,8.04,2016-11,Thursday,False
2016-11-03,12523,53447,1EO,TZYVQ,1.0,5.87,2016-11,Thursday,False
2016-11-03,10973,53448,H15,E3PAN,1.0,9.35,2016-11,Thursday,False
2016-11-03,21088,53449,TW8,HMT2R,1.0,2.06,2016-11,Thursday,False
2016-07-16,11216,35030,SFC,C0OET,1.0,2.06,2016-07,Saturday,False
2016-11-03,17304,53450,JPI,RCC55,1.0,0.48,2016-11,Thursday,False
2016-11-03,17304,53450,JPI,VF29E,1.0,2.11,2016-11,Thursday,False
2016-11-03,17304,53450,JPI,0HUPP,1.0,2.04,2016-11,Thursday,False
2016-11-03,17304,53450,JPI,R9SUU,1.0,1.16,2016-11,Thursday,False
2016-11-03,16791,53451,VQD,QYBPO,1.0,2.44,2016-11,Thursday,False
2016-11-03,21281,53452,1TS,X4VJT,1.0,12.75,2016-11,Thursday,False
2016-11-03,22313,53453,OXH,2IA22,1.0,9.39,2016-11,Thursday,False
2016-11-03,22313,53453,LPF,I8LJF,1.0,16.46,2016-11,Thursday,False
2016-11-03,22313,53453,LPF,6FJPK,1.0,19.74,2016-11,Thursday,False
2016-11-03,22313,53453,IEV,4FT32,3.0,5.73,2016-11,Thursday,False
2016-11-03,10611,53454,01F,7TRXD,3.0,12.11,2016-11,Thursday,False
2016-11-03,10611,53454,01F,LBL7J,1.0,17.49,2016-11,Thursday,False
2016-11-03,10611,53454,OXH,DCQM1,1.0,20.82,2016-11,Thursday,False
2016-11-03,10611,53454,FU5,HZEFW,2.0,14.92,2016-11,Thursday,False
2016-11-03,10611,53454,6BZ,7404D,1.0,16.8,2016-11,Thursday,False
2016-11-03,22211,53455,P42,JNQKQ,1.0,1.36,2016-11,Thursday,False
2016-11-03,22211,53455,0H2,LQ555,1.0,8.18,2016-11,Thursday,False
2016-11-03,22211,53455,JPI,B42Q6,1.0,9.13,2016-11,Thursday,False
2016-11-03,22211,53455,R6E,F90L2,1.0,2.49,2016-11,Thursday,False
2016-11-03,10901,53456,LPF,ZWWB5,2.0,3.44,2016-11,Thursday,False
2016-11-03,22211,53457,H15,K38PQ,1.0,8.18,2016-11,Thursday,False
2016-11-03,20285,53458,XG4,9915W,1.0,9.88,2016-11,Thursday,False
2016-11-03,20285,53458,LGI,VUD1P,1.0,1.24,2016-11,Thursday,False
2016-11-03,13885,53459,0H2,CZUZX,1.0,6.54,2016-11,Thursday,False
2016-11-03,13885,53459,0H2,RKK2C,1.0,7.43,2016-11,Thursday,False
2016-11-03,10319,53460,A38,7BXS6,2.0,12.79,2016-11,Thursday,False
2016-11-03,10319,53460,TZB,3JP9W,1.0,8.93,2016-11,Thursday,False
2016-11-03,10319,53460,FU5,HZEFW,2.0,14.92,2016-11,Thursday,False
2016-11-03,10319,53460,J4R,93JH4,3.0,60.3,2016-11,Thursday,False
2016-11-03,10319,53460,A38,TDIEQ,3.0,7.49,2016-11,Thursday,False
2016-11-03,10319,53460,U5F,4X8P4,1.0,5.19,2016-11,Thursday,False
2016-11-03,17954,53461,2ML,15T4G,1.0,5.79,2016-11,Thursday,False
2016-11-03,13466,53462,IEV,3PWIY,2.0,13.42,2016-11,Thursday,False
2016-11-03,13466,53462,OXH,I8EDF,2.0,5.34,2016-11,Thursday,False
2016-11-03,13466,53462,U5F,F7FQ5,1.0,2.43,2016-11,Thursday,False
2016-11-03,13466,53462,8HU,4L6WG,1.0,3.46,2016-11,Thursday,False
2016-11-03,17179,53463,N8U,JJLXQ,1.0,5.04,2016-11,Thursday,False
2016-11-03,11367,53464,C3Y,MEGVM,0.5,4.38,2016-11,Thursday,False
2016-11-03,11367,53464,C3Y,HIWFG,0.5,4.38,2016-11,Thursday,False
2016-11-03,13331,53465,P42,80DJ1,1.0,6.96,2016-11,Thursday,False
2016-11-03,15114,53466,P42,DMJ70,1.0,7.15,2016-11,Thursday,False
2016-11-03,11507,53467,N8U,UNJKW,2.0,4.23,2016-11,Thursday,False
2016-07-17,13259,35031,SJS,2857E,2.0,107.76,2016-07,Sunday,True
2016-07-17,13259,35031,R6E,UN0SI,1.0,2.19,2016-07,Sunday,False
2016-07-17,13259,35031,R6E,KV45X,1.0,2.13,2016-07,Sunday,False
2016-11-03,10624,53468,N8U,IYY6V,1.0,5.12,2016-11,Thursday,False
2016-11-03,22361,53469,DJI,6T54B,1.0,31.24,2016-11,Thursday,False
2016-11-03,10624,53470,P42,X8B9P,1.0,8.0,2016-11,Thursday,False
2016-11-03,10112,53471,N8U,QM3C8,1.0,5.87,2016-11,Thursday,False
2016-11-03,22361,53472,596,1YND2,1.0,24.99,2016-11,Thursday,False
2016-11-03,16678,53473,N8U,JJLXQ,1.0,5.04,2016-11,Thursday,False
2016-11-03,16678,53473,R6E,YIM6C,1.0,8.65,2016-11,Thursday,False
2016-11-03,16678,53473,R6E,9EUCZ,1.0,18.87,2016-11,Thursday,False
2016-11-03,9802,53474,XG4,IQNBU,1.0,6.62,2016-11,Thursday,False
2016-11-03,9802,53474,29A,A59HR,2.0,3.24,2016-11,Thursday,False
2016-11-03,9802,53474,R6E,VWUC7,1.0,3.74,2016-11,Thursday,False
2016-11-03,21939,53475,8HU,1LEE7,3.0,8.88,2016-11,Thursday,False
2016-11-03,21939,53475,U5F,OGKA9,3.0,11.42,2016-11,Thursday,False
2016-11-03,20616,53476,H8O,JXZLG,1.0,1.77,2016-11,Thursday,False
2016-11-03,16786,53477,8H8,VKMQ4,1.0,2.78,2016-11,Thursday,False
2016-11-03,20636,53478,01F,GGYTB,1.0,8.98,2016-11,Thursday,False
2016-11-03,20636,53478,FDS,1AORX,1.0,6.06,2016-11,Thursday,False
2016-11-03,20636,53478,06Z,STLLT,1.0,12.33,2016-11,Thursday,False
2016-11-03,20636,53478,LPF,ZMC58,1.0,9.04,2016-11,Thursday,False
2016-11-03,16224,53479,R6E,V6P7N,1.0,2.13,2016-11,Thursday,False
2016-11-03,18592,53480,U5F,ZHY6C,1.0,2.03,2016-11,Thursday,False
2016-11-03,18592,53480,N8U,X05XH,1.0,5.97,2016-11,Thursday,False
2016-11-03,18592,53480,LPF,W85U8,3.0,15.75,2016-11,Thursday,False
2016-11-03,18592,53480,LPF,9F8O1,2.0,10.88,2016-11,Thursday,False
2016-11-03,18592,53480,IEV,PWG2Z,2.0,10.0,2016-11,Thursday,False
2016-11-03,19389,53481,U5F,VHZUD,1.0,2.71,2016-11,Thursday,False
2016-11-03,16517,53482,U5F,53E2D,1.0,5.82,2016-11,Thursday,False
2016-11-03,16517,53482,U5F,9KT5R,4.0,9.5,2016-11,Thursday,False
2016-11-03,16517,53482,N8U,UNJKW,1.0,2.11,2016-11,Thursday,False
2016-11-03,16517,53482,U5F,OGKA9,3.0,11.42,2016-11,Thursday,False
2016-11-03,15508,53483,LPF,KYTMX,2.0,3.5,2016-11,Thursday,False
2016-11-03,15508,53483,FU5,A8OCS,1.0,3.72,2016-11,Thursday,False
2016-11-03,15508,53483,IEV,VGGTR,1.0,3.81,2016-11,Thursday,False
2016-11-03,15508,53483,R6E,F64H7,1.0,2.86,2016-11,Thursday,False
2016-11-03,15508,53483,EKM,RD592,1.0,2.96,2016-11,Thursday,False
2016-11-03,15508,53483,R6E,0HYB2,1.0,5.56,2016-11,Thursday,False
2016-11-03,15508,53483,R6E,F90L2,1.0,2.49,2016-11,Thursday,False
2016-11-03,12391,53484,TW8,Y069M,1.0,1.62,2016-11,Thursday,False
2016-11-03,12391,53484,BZU,AB7EN,1.0,3.74,2016-11,Thursday,False
2016-11-03,10012,53485,LPF,92US4,2.0,31.72,2016-11,Thursday,False
2016-11-03,10012,53485,IEV,NZQS5,2.0,12.27,2016-11,Thursday,False
2016-11-03,10012,53485,OQA,DWJC4,1.0,12.87,2016-11,Thursday,False
2016-11-03,10012,53485,IEV,PWG2Z,1.0,5.01,2016-11,Thursday,False
2016-11-03,10012,53485,6BZ,3YDVF,2.0,63.54,2016-11,Thursday,False
2016-11-03,12391,53486,LSD,YZ7ZS,2.0,16.74,2016-11,Thursday,False
2016-11-03,12391,53486,VQD,XOWJQ,2.0,7.5,2016-11,Thursday,False
2016-11-03,10242,53487,N8U,9J5RX,1.0,7.02,2016-11,Thursday,False
2016-11-03,18597,53488,0H2,549KK,1.0,5.66,2016-11,Thursday,False
2016-11-03,18597,53488,LPF,W85U8,2.0,10.5,2016-11,Thursday,False
2016-11-03,18597,53488,FU5,U26S2,2.0,14.48,2016-11,Thursday,False
2016-11-03,18597,53488,Q4N,9TF6B,1.0,4.98,2016-11,Thursday,False
2016-11-03,9956,53489,ILF,OUC6J,3.0,41.69,2016-11,Thursday,False
2016-11-03,9956,53489,FU5,TUV75,3.0,10.85,2016-11,Thursday,False
2016-11-03,11778,53490,N8U,UNJKW,2.0,4.23,2016-11,Thursday,False
2016-11-03,11128,53491,2ML,3SZO0,1.0,9.4,2016-11,Thursday,False
2016-07-17,20617,35032,SIM,9EZV7,1.0,23.88,2016-07,Sunday,False
2016-11-03,20364,53492,QV7,FZM7U,1.0,7.59,2016-11,Thursday,False
2016-11-03,20364,53492,R6E,DUWYY,1.0,4.19,2016-11,Thursday,False
2016-11-03,21429,53493,N5F,AEKO3,1.0,18.63,2016-11,Thursday,False
2016-11-03,17243,53494,LPF,9M8OH,2.0,5.94,2016-11,Thursday,False
2016-11-03,17243,53494,OXH,2IA22,1.0,9.39,2016-11,Thursday,False
2016-11-03,17243,53494,IEV,8LANJ,2.0,14.0,2016-11,Thursday,False
2016-11-03,11835,53495,J4R,PFUQ1,1.0,20.1,2016-11,Thursday,False
2016-11-03,11835,53495,FDS,HKLEU,1.0,6.99,2016-11,Thursday,False
2016-11-03,11835,53495,HVP,AHCKE,1.0,9.35,2016-11,Thursday,False
2016-11-03,17807,53496,N8U,JJLXQ,1.0,5.04,2016-11,Thursday,False
2016-11-03,17807,53496,N8U,COWU2,1.0,4.57,2016-11,Thursday,False
2016-11-03,15497,53497,OBD,CUOH5,3.0,51.63,2016-11,Thursday,False
2016-11-03,12620,53498,LPF,BDD5Z,3.0,20.25,2016-11,Thursday,False
2016-11-03,12620,53498,FU5,U26S2,1.0,7.25,2016-11,Thursday,False
2016-11-03,12620,53498,7C6,0ZEQ8,1.0,6.84,2016-11,Thursday,False
2016-11-03,12620,53498,01F,B9C2I,2.0,17.13,2016-11,Thursday,False
2016-11-03,22062,53499,PZW,8N1HN,1.0,5.46,2016-11,Thursday,False
2016-07-17,16518,35033,U5F,58LSB,2.0,3.3,2016-07,Sunday,False
2016-11-03,12493,53500,FU5,6TXTJ,3.0,3.88,2016-11,Thursday,False
2016-11-03,12493,53500,R6E,F64H7,1.0,2.86,2016-11,Thursday,False
2016-11-03,12493,53500,LPF,6CDBD,1.0,28.92,2016-11,Thursday,False
2016-11-03,12493,53500,R6E,WKOLQ,1.0,1.88,2016-11,Thursday,False
2016-11-03,7313,53501,R6E,75L4V,1.0,2.29,2016-11,Thursday,False
2016-11-03,7313,53501,R6E,4R4F9,1.0,6.07,2016-11,Thursday,False
2016-11-03,7313,53501,R6E,DZAPE,1.0,7.53,2016-11,Thursday,False
2016-11-03,7313,53501,1TS,O6HXS,1.0,19.38,2016-11,Thursday,False
2016-11-03,17189,53502,N8U,UNJKW,1.0,2.11,2016-11,Thursday,False
2016-11-03,17189,53502,SJS,5I93F,2.0,10.63,2016-11,Thursday,False
2016-11-03,21988,53503,N8U,UQC6F,1.0,1.77,2016-11,Thursday,False
2016-11-03,21988,53503,N8U,UNJKW,1.0,2.11,2016-11,Thursday,False
2016-11-03,10361,53504,N8U,TL4WZ,1.0,4.0,2016-11,Thursday,False
2016-11-03,18008,53505,N8U,TU0A5,2.0,9.0,2016-11,Thursday,False
2016-11-03,18008,53505,P42,5DCXM,1.0,2.42,2016-11,Thursday,False
2016-11-03,18008,53505,N8U,85WDI,2.0,2.04,2016-11,Thursday,False
2016-11-03,18008,53505,0H2,YHMLE,1.0,2.96,2016-11,Thursday,False
2016-11-03,18651,53506,QCG,536VK,1.0,6.35,2016-11,Thursday,False
2016-11-03,18651,53506,N8U,QM3C8,1.0,5.87,2016-11,Thursday,False
2016-11-03,14989,53507,DJI,7V802,1.0,16.0,2016-11,Thursday,False
2016-11-03,20758,53508,TVL,OTA6Z,1.0,4.57,2016-11,Thursday,False
2016-11-03,16969,53509,X52,GZN4P,1.0,3.42,2016-11,Thursday,False
2016-11-03,16969,53509,84J,HPEW5,1.0,34.38,2016-11,Thursday,False
2016-11-03,17157,53510,N8U,FQZL8,2.0,4.09,2016-11,Thursday,False
2016-11-03,17157,53510,29A,LPLTZ,1.0,3.75,2016-11,Thursday,False
